*Vertices 1368
1362 80.0 16.0
1363 50.0 60.0
1364 84.0 50.0
1365 26.0 48.0
1366 18.0 20.0
1367 68.0 40.0
1368 22.0 42.0
*Edges
149 502 1.0
363 318 1.0
799 615 1.0
715 768 1.0
1320 1155 1.0
1126 1157 1.0
785 865 1.0
1321 1232 1.0
1334 787 1.0
857 706 1.0
1023 1096 1.0
648 273 1.0
1083 1264 1.0
36 154 1.0
1243 1215 1.0
1252 1284 1.0
700 685 1.0
217 59 1.0
373 84 1.0
1043 1058 1.0
932 922 1.0
772 444 1.0
6 332 1.0
1230 526 1.0
703 1348 1.0
1183 1272 1.0
54 52 1.0
81 406 1.0
736 1069 1.0
307 210 1.0
887 300 1.0
1319 1225 1.0
611 570 1.0
1344 1221 1.0
497 338 1.0
1108 773 1.0
905 738 1.0
854 907 1.0
923 759 1.0
814 1326 1.0
296 155 1.0
153 692 1.0
341 329 1.0
432 103 1.0
394 423 1.0
336 644 1.0
759 1259 1.0
744 713 1.0
504 341 1.0
1171 1332 1.0
991 1313 1.0
1293 716 1.0
264 1282 1.0
419 611 1.0
134 459 1.0
1320 1292 1.0
147 696 1.0
831 1308 1.0
105 436 1.0
72 234 1.0
1335 1363 1.0
124 1240 1.0
600 1247 1.0
1328 707 1.0
796 863 1.0
1070 903 1.0
1201 866 1.0
408 499 1.0
117 1121 1.0
1307 1288 1.0
1173 17 1.0
407 655 1.0
1217 683 1.0
741 917 1.0
798 846 1.0
1290 743 1.0
952 988 1.0
995 828 1.0
1064 1243 1.0
811 68 1.0
404 803 1.0
635 1321 1.0
751 869 1.0
675 322 1.0
891 994 1.0
372 420 1.0
1124 808 1.0
265 233 1.0
1250 847 1.0
739 311 1.0
50 21 1.0
1311 1046 1.0
963 1307 1.0
177 186 1.0
705 1039 1.0
787 747 1.0
1113 1079 1.0
213 383 1.0
406 460 1.0
303 1230 1.0
648 484 1.0
510 687 1.0
1348 1322 1.0
918 1015 1.0
640 650 1.0
295 700 1.0
302 258 1.0
665 485 1.0
1021 282 1.0
964 688 1.0
300 201 1.0
224 239 1.0
487 483 1.0
697 1345 1.0
318 476 1.0
316 171 1.0
1108 715 1.0
943 208 1.0
702 1351 1.0
537 548 1.0
357 390 1.0
309 1040 1.0
49 155 1.0
633 581 1.0
964 227 1.0
850 454 1.0
900 883 1.0
818 446 1.0
39 55 1.0
567 631 1.0
6 115 1.0
558 694 1.0
121 645 1.0
1050 1203 1.0
470 752 1.0
1227 21 1.0
396 491 1.0
778 586 1.0
642 637 1.0
866 353 1.0
758 788 1.0
318 449 1.0
578 917 1.0
1247 1235 1.0
427 357 1.0
591 638 1.0
913 1228 1.0
231 597 1.0
502 890 1.0
1080 345 1.0
643 661 1.0
70 30 1.0
41 431 1.0
1205 740 1.0
1237 1362 1.0
1032 717 1.0
544 551 1.0
868 825 1.0
44 77 1.0
301 202 1.0
1028 925 1.0
286 276 1.0
342 675 1.0
763 401 1.0
890 708 1.0
892 192 1.0
1186 954 1.0
633 424 1.0
650 765 1.0
103 45 1.0
749 738 1.0
693 1342 1.0
491 229 1.0
1156 1205 1.0
557 1336 1.0
619 431 1.0
445 517 1.0
505 487 1.0
1146 1135 1.0
1127 1187 1.0
503 488 1.0
256 627 1.0
1315 939 1.0
208 1302 1.0
524 1013 1.0
47 1328 1.0
364 316 1.0
1364 1330 1.0
623 579 1.0
1251 77 1.0
740 962 1.0
993 823 1.0
125 679 1.0
592 640 1.0
1171 183 1.0
332 455 1.0
380 403 1.0
1228 172 1.0
714 849 1.0
481 662 1.0
594 961 1.0
61 339 1.0
1143 1136 1.0
669 60 1.0
1172 160 1.0
109 795 1.0
938 775 1.0
1150 1143 1.0
263 126 1.0
535 486 1.0
473 1186 1.0
1249 876 1.0
595 1286 1.0
309 103 1.0
735 873 1.0
118 112 1.0
73 807 1.0
1017 277 1.0
667 680 1.0
45 1316 1.0
531 556 1.0
450 347 1.0
1098 17 1.0
1342 1217 1.0
270 229 1.0
340 870 1.0
15 97 1.0
959 923 1.0
184 51 1.0
100 395 1.0
711 746 1.0
895 981 1.0
861 1198 1.0
1145 485 1.0
462 593 1.0
994 1140 1.0
904 927 1.0
1279 207 1.0
133 1061 1.0
391 355 1.0
482 288 1.0
200 901 1.0
350 335 1.0
947 985 1.0
661 628 1.0
37 726 1.0
659 946 1.0
490 532 1.0
531 1232 1.0
1231 1056 1.0
673 912 1.0
227 273 1.0
1091 83 1.0
1086 71 1.0
1263 1274 1.0
1301 1136 1.0
915 976 1.0
1073 1239 1.0
163 122 1.0
780 740 1.0
1352 286 1.0
1000 840 1.0
475 515 1.0
883 916 1.0
851 719 1.0
1148 105 1.0
1019 200 1.0
452 326 1.0
1240 1328 1.0
851 104 1.0
38 196 1.0
356 190 1.0
554 1346 1.0
1014 1363 1.0
856 864 1.0
1284 540 1.0
433 506 1.0
1270 1255 1.0
1300 66 1.0
766 741 1.0
667 1354 1.0
212 592 1.0
46 205 1.0
1273 1212 1.0
79 1078 1.0
733 824 1.0
722 56 1.0
328 139 1.0
283 262 1.0
1134 110 1.0
732 159 1.0
961 1249 1.0
1213 194 1.0
627 774 1.0
95 111 1.0
563 19 1.0
58 216 1.0
1269 659 1.0
997 844 1.0
838 726 1.0
409 1052 1.0
815 810 1.0
1084 1094 1.0
907 1064 1.0
375 976 1.0
1066 6 1.0
1220 1286 1.0
712 885 1.0
593 602 1.0
370 430 1.0
975 405 1.0
691 590 1.0
906 163 1.0
1299 275 1.0
1225 1041 1.0
1198 1162 1.0
440 84 1.0
1286 1340 1.0
546 580 1.0
89 514 1.0
414 647 1.0
375 416 1.0
1215 1218 1.0
990 285 1.0
786 1149 1.0
228 419 1.0
666 696 1.0
1249 1206 1.0
1093 55 1.0
242 87 1.0
287 1052 1.0
245 982 1.0
403 342 1.0
699 653 1.0
825 407 1.0
1034 1065 1.0
464 1130 1.0
308 284 1.0
240 898 1.0
745 505 1.0
1202 1132 1.0
1353 1192 1.0
1158 518 1.0
198 1214 1.0
1195 1355 1.0
1072 983 1.0
113 127 1.0
185 355 1.0
1050 739 1.0
48 99 1.0
820 725 1.0
192 931 1.0
231 1121 1.0
113 536 1.0
491 654 1.0
866 524 1.0
985 294 1.0
486 507 1.0
1280 1117 1.0
76 670 1.0
1047 1360 1.0
987 959 1.0
339 377 1.0
1315 624 1.0
170 173 1.0
1225 1278 1.0
500 110 1.0
384 441 1.0
817 722 1.0
561 607 1.0
569 357 1.0
1324 244 1.0
1221 1045 1.0
753 903 1.0
1340 649 1.0
556 473 1.0
895 1212 1.0
178 918 1.0
87 121 1.0
339 400 1.0
299 376 1.0
1083 1185 1.0
22 113 1.0
84 1149 1.0
274 1012 1.0
786 1098 1.0
571 1305 1.0
335 393 1.0
540 1242 1.0
389 410 1.0
337 536 1.0
790 822 1.0
306 882 1.0
1037 40 1.0
824 794 1.0
1110 1285 1.0
368 1095 1.0
1154 818 1.0
329 421 1.0
33 1184 1.0
747 503 1.0
1254 1281 1.0
432 386 1.0
1216 677 1.0
1323 1279 1.0
902 896 1.0
230 66 1.0
699 574 1.0
1125 1085 1.0
695 620 1.0
428 827 1.0
554 1272 1.0
131 1199 1.0
744 1055 1.0
681 653 1.0
378 821 1.0
1089 464 1.0
22 49 1.0
589 379 1.0
756 1349 1.0
751 927 1.0
1200 129 1.0
593 729 1.0
1184 734 1.0
1341 1166 1.0
723 856 1.0
286 662 1.0
830 432 1.0
1152 67 1.0
473 519 1.0
1142 258 1.0
1342 545 1.0
922 1088 1.0
837 913 1.0
14 840 1.0
452 1120 1.0
215 281 1.0
248 35 1.0
499 1202 1.0
1350 169 1.0
84 198 1.0
685 966 1.0
1232 1222 1.0
961 1060 1.0
886 1338 1.0
705 742 1.0
465 264 1.0
558 181 1.0
314 366 1.0
1122 115 1.0
1034 399 1.0
431 557 1.0
1093 1273 1.0
949 214 1.0
1179 199 1.0
1092 1158 1.0
1104 1164 1.0
913 888 1.0
305 279 1.0
277 1226 1.0
1317 1306 1.0
80 178 1.0
601 596 1.0
765 348 1.0
748 880 1.0
1095 1036 1.0
532 1235 1.0
115 138 1.0
1046 1223 1.0
977 241 1.0
1041 189 1.0
1077 1123 1.0
1166 1196 1.0
294 287 1.0
877 861 1.0
605 134 1.0
992 1314 1.0
716 733 1.0
156 811 1.0
358 323 1.0
426 464 1.0
640 1022 1.0
142 108 1.0
249 215 1.0
406 723 1.0
2 415 1.0
250 261 1.0
1118 410 1.0
1245 167 1.0
1123 1161 1.0
314 354 1.0
1180 190 1.0
799 958 1.0
758 922 1.0
487 984 1.0
538 1238 1.0
1321 733 1.0
674 979 1.0
9 48 1.0
598 673 1.0
1242 1317 1.0
1239 1264 1.0
1350 1178 1.0
209 944 1.0
1074 1088 1.0
489 813 1.0
1289 1265 1.0
494 513 1.0
932 1074 1.0
256 266 1.0
676 600 1.0
159 1057 1.0
1102 62 1.0
303 1003 1.0
1279 1246 1.0
1160 819 1.0
397 439 1.0
1040 1280 1.0
844 711 1.0
1235 1051 1.0
1025 879 1.0
439 639 1.0
538 545 1.0
879 844 1.0
624 204 1.0
449 461 1.0
718 900 1.0
792 659 1.0
118 260 1.0
302 157 1.0
1337 307 1.0
937 1112 1.0
365 742 1.0
501 151 1.0
1351 1059 1.0
128 152 1.0
776 1278 1.0
461 403 1.0
396 564 1.0
1248 1050 1.0
757 1087 1.0
420 399 1.0
440 552 1.0
112 104 1.0
706 889 1.0
548 930 1.0
71 416 1.0
1190 1352 1.0
996 1180 1.0
142 1060 1.0
592 909 1.0
955 895 1.0
655 621 1.0
1244 820 1.0
313 334 1.0
834 991 1.0
1062 981 1.0
352 521 1.0
1233 1355 1.0
861 847 1.0
1175 146 1.0
1273 221 1.0
561 528 1.0
332 768 1.0
574 525 1.0
876 835 1.0
1232 824 1.0
502 436 1.0
198 1001 1.0
134 99 1.0
770 1282 1.0
475 744 1.0
721 143 1.0
95 421 1.0
458 786 1.0
923 950 1.0
830 773 1.0
443 1157 1.0
1366 632 1.0
807 965 1.0
448 317 1.0
25 555 1.0
312 408 1.0
1059 372 1.0
477 677 1.0
100 428 1.0
582 1274 1.0
3 1182 1.0
957 196 1.0
869 1027 1.0
1352 1298 1.0
1296 1326 1.0
663 698 1.0
767 37 1.0
933 624 1.0
259 429 1.0
856 1172 1.0
227 1219 1.0
281 299 1.0
819 78 1.0
150 254 1.0
911 1154 1.0
85 61 1.0
890 938 1.0
28 714 1.0
88 1084 1.0
551 603 1.0
1274 1276 1.0
608 888 1.0
849 116 1.0
908 303 1.0
119 1173 1.0
463 1126 1.0
5 329 1.0
873 1127 1.0
453 931 1.0
625 423 1.0
1256 1268 1.0
915 746 1.0
1151 389 1.0
1116 1077 1.0
463 443 1.0
450 863 1.0
523 480 1.0
139 226 1.0
761 75 1.0
560 550 1.0
548 850 1.0
1317 572 1.0
404 315 1.0
233 10 1.0
1098 812 1.0
946 1311 1.0
304 1125 1.0
422 330 1.0
739 867 1.0
1367 1353 1.0
902 1236 1.0
821 744 1.0
1074 1251 1.0
177 457 1.0
1294 970 1.0
553 540 1.0
1224 1117 1.0
281 417 1.0
1355 1343 1.0
1008 1335 1.0
534 598 1.0
1138 993 1.0
1292 1128 1.0
193 1248 1.0
1021 761 1.0
951 924 1.0
600 532 1.0
527 560 1.0
410 1079 1.0
252 177 1.0
1368 1342 1.0
730 829 1.0
768 848 1.0
981 1324 1.0
1208 1275 1.0
867 1134 1.0
969 774 1.0
547 193 1.0
1045 1056 1.0
1101 1089 1.0
882 558 1.0
1224 706 1.0
885 304 1.0
1180 1343 1.0
512 493 1.0
888 899 1.0
30 303 1.0
497 1207 1.0
507 1165 1.0
723 1037 1.0
353 313 1.0
1285 1251 1.0
26 180 1.0
75 795 1.0
616 562 1.0
442 1183 1.0
1267 531 1.0
455 481 1.0
1058 1233 1.0
104 249 1.0
1094 54 1.0
789 529 1.0
1253 1334 1.0
1312 1145 1.0
311 500 1.0
832 988 1.0
703 632 1.0
691 709 1.0
983 1325 1.0
97 86 1.0
1219 1339 1.0
617 670 1.0
1137 1133 1.0
467 422 1.0
727 325 1.0
17 492 1.0
784 38 1.0
1267 1260 1.0
1278 1114 1.0
1247 546 1.0
416 969 1.0
1145 1167 1.0
1068 1287 1.0
865 1364 1.0
942 983 1.0
325 69 1.0
1331 1365 1.0
738 904 1.0
827 1115 1.0
728 388 1.0
239 212 1.0
1289 807 1.0
716 1031 1.0
948 1110 1.0
693 553 1.0
990 944 1.0
488 335 1.0
65 442 1.0
613 539 1.0
992 963 1.0
338 346 1.0
662 991 1.0
1159 1038 1.0
1368 538 1.0
528 663 1.0
634 645 1.0
971 274 1.0
1162 1031 1.0
1103 769 1.0
911 1258 1.0
237 283 1.0
289 141 1.0
466 757 1.0
1230 1021 1.0
305 685 1.0
565 699 1.0
164 281 1.0
316 852 1.0
176 242 1.0
998 201 1.0
127 76 1.0
1005 854 1.0
1168 1207 1.0
1282 1105 1.0
803 1122 1.0
1107 1156 1.0
306 1333 1.0
276 651 1.0
828 708 1.0
377 320 1.0
435 479 1.0
1193 878 1.0
1327 1297 1.0
55 221 1.0
1081 926 1.0
1026 1195 1.0
802 762 1.0
238 109 1.0
1229 308 1.0
19 184 1.0
777 1006 1.0
897 606 1.0
1229 1054 1.0
893 978 1.0
943 655 1.0
1149 812 1.0
1349 1001 1.0
742 736 1.0
469 490 1.0
373 786 1.0
686 701 1.0
398 419 1.0
1076 100 1.0
937 891 1.0
770 1147 1.0
874 1188 1.0
1333 558 1.0
449 380 1.0
345 1036 1.0
354 516 1.0
896 501 1.0
1255 224 1.0
853 828 1.0
800 759 1.0
862 451 1.0
540 630 1.0
988 958 1.0
788 952 1.0
967 809 1.0
696 555 1.0
236 1315 1.0
518 92 1.0
1129 65 1.0
797 836 1.0
1197 1165 1.0
875 1024 1.0
1199 862 1.0
1365 635 1.0
1149 1214 1.0
894 783 1.0
539 649 1.0
52 81 1.0
362 755 1.0
323 950 1.0
321 1178 1.0
1041 1114 1.0
1099 1146 1.0
916 1058 1.0
23 569 1.0
808 373 1.0
571 371 1.0
158 19 1.0
616 798 1.0
769 119 1.0
557 26 1.0
1311 1147 1.0
760 758 1.0
275 1078 1.0
950 785 1.0
474 8 1.0
1024 974 1.0
652 616 1.0
156 714 1.0
333 1091 1.0
128 489 1.0
1184 100 1.0
1181 1045 1.0
1111 443 1.0
476 422 1.0
146 515 1.0
1259 1266 1.0
326 1062 1.0
512 884 1.0
317 791 1.0
678 572 1.0
1204 1170 1.0
469 600 1.0
208 910 1.0
1310 101 1.0
1028 871 1.0
336 8 1.0
607 576 1.0
1258 839 1.0
677 886 1.0
218 513 1.0
445 1153 1.0
488 479 1.0
23 46 1.0
811 122 1.0
34 5 1.0
1277 50 1.0
1330 1064 1.0
901 1124 1.0
69 6 1.0
810 1292 1.0
1120 1062 1.0
109 80 1.0
166 1017 1.0
74 58 1.0
1020 858 1.0
656 750 1.0
1264 1358 1.0
1075 463 1.0
1164 149 1.0
1266 1364 1.0
371 1131 1.0
903 735 1.0
64 1119 1.0
860 336 1.0
1316 1002 1.0
290 218 1.0
578 549 1.0
681 312 1.0
849 990 1.0
550 1008 1.0
78 1305 1.0
129 62 1.0
712 158 1.0
729 718 1.0
51 1237 1.0
575 248 1.0
279 674 1.0
976 815 1.0
120 90 1.0
1354 1368 1.0
522 354 1.0
481 834 1.0
848 834 1.0
264 107 1.0
1147 1223 1.0
1039 20 1.0
53 1115 1.0
619 359 1.0
1128 1285 1.0
437 456 1.0
515 527 1.0
438 435 1.0
108 1107 1.0
479 522 1.0
280 901 1.0
1348 559 1.0
639 699 1.0
130 197 1.0
965 928 1.0
730 72 1.0
999 1347 1.0
546 1208 1.0
860 935 1.0
310 405 1.0
1178 4 1.0
1036 1153 1.0
962 761 1.0
1159 93 1.0
1182 1191 1.0
151 1163 1.0
660 760 1.0
1347 1335 1.0
366 414 1.0
1291 1127 1.0
57 89 1.0
710 883 1.0
307 691 1.0
320 469 1.0
1360 1347 1.0
614 582 1.0
162 194 1.0
12 32 1.0
374 801 1.0
1288 1323 1.0
56 38 1.0
606 1304 1.0
919 887 1.0
168 911 1.0
334 1025 1.0
1018 865 1.0
260 272 1.0
1207 1072 1.0
889 778 1.0
629 569 1.0
1353 1344 1.0
656 842 1.0
351 563 1.0
930 1246 1.0
433 1145 1.0
211 619 1.0
984 814 1.0
827 1139 1.0
235 228 1.0
518 689 1.0
516 467 1.0
579 616 1.0
206 255 1.0
711 1221 1.0
311 10 1.0
1085 1265 1.0
1238 584 1.0
804 1209 1.0
657 372 1.0
970 878 1.0
1105 833 1.0
493 915 1.0
533 538 1.0
536 587 1.0
130 290 1.0
427 1028 1.0
821 1161 1.0
701 343 1.0
1071 1083 1.0
137 128 1.0
627 660 1.0
496 1032 1.0
451 91 1.0
1052 1240 1.0
1337 1283 1.0
1291 1359 1.0
974 1298 1.0
755 992 1.0
1343 24 1.0
253 307 1.0
258 189 1.0
912 1245 1.0
863 766 1.0
472 926 1.0
1018 1005 1.0
677 594 1.0
679 487 1.0
132 1201 1.0
1008 1014 1.0
91 763 1.0
983 975 1.0
1140 1318 1.0
381 1124 1.0
257 301 1.0
835 887 1.0
341 762 1.0
790 108 1.0
446 89 1.0
1356 781 1.0
585 567 1.0
1060 876 1.0
1112 1277 1.0
963 966 1.0
1294 1193 1.0
394 206 1.0
367 741 1.0
746 1231 1.0
470 434 1.0
1362 1189 1.0
43 1103 1.0
800 1301 1.0
123 82 1.0
742 1053 1.0
1241 1071 1.0
1048 477 1.0
385 1129 1.0
360 1044 1.0
714 68 1.0
459 511 1.0
187 48 1.0
466 495 1.0
169 4 1.0
1014 902 1.0
536 617 1.0
515 713 1.0
767 918 1.0
1359 1262 1.0
728 523 1.0
367 578 1.0
1077 81 1.0
28 150 1.0
401 827 1.0
599 646 1.0
292 147 1.0
689 605 1.0
1133 1270 1.0
1300 114 1.0
1302 697 1.0
1349 1209 1.0
628 579 1.0
768 1104 1.0
353 1013 1.0
858 879 1.0
1269 1100 1.0
581 396 1.0
180 1007 1.0
1067 1137 1.0
941 993 1.0
1206 919 1.0
970 648 1.0
1069 7 1.0
430 618 1.0
1234 582 1.0
239 604 1.0
653 408 1.0
1178 1000 1.0
67 413 1.0
1219 882 1.0
1338 1106 1.0
288 139 1.0
325 2 1.0
203 46 1.0
1278 1112 1.0
29 361 1.0
1124 60 1.0
2 1108 1.0
725 1038 1.0
583 390 1.0
1238 1210 1.0
423 157 1.0
537 940 1.0
75 721 1.0
581 344 1.0
241 1019 1.0
1174 1336 1.0
603 607 1.0
672 324 1.0
563 394 1.0
1068 734 1.0
688 1219 1.0
836 813 1.0
1131 960 1.0
474 870 1.0
219 1296 1.0
875 1190 1.0
550 543 1.0
183 171 1.0
110 466 1.0
93 39 1.0
910 898 1.0
220 577 1.0
972 801 1.0
330 668 1.0
398 602 1.0
361 1002 1.0
1030 1291 1.0
638 643 1.0
346 1012 1.0
471 417 1.0
221 578 1.0
1100 465 1.0
520 959 1.0
492 606 1.0
1043 1218 1.0
576 628 1.0
1226 614 1.0
532 312 1.0
733 1067 1.0
1186 1177 1.0
984 987 1.0
874 837 1.0
1223 712 1.0
188 262 1.0
957 893 1.0
1193 1061 1.0
1106 1206 1.0
894 547 1.0
737 904 1.0
1222 1186 1.0
434 437 1.0
1188 136 1.0
1065 384 1.0
209 559 1.0
944 168 1.0
178 278 1.0
57 1050 1.0
1141 473 1.0
650 1010 1.0
248 939 1.0
958 411 1.0
1142 1041 1.0
789 107 1.0
880 842 1.0
588 597 1.0
215 234 1.0
1153 387 1.0
683 1331 1.0
355 567 1.0
1128 269 1.0
114 261 1.0
1118 232 1.0
52 392 1.0
773 1049 1.0
898 199 1.0
405 79 1.0
186 438 1.0
1255 1254 1.0
1155 242 1.0
1207 942 1.0
573 374 1.0
647 1297 1.0
676 1366 1.0
620 433 1.0
1312 665 1.0
1295 1356 1.0
884 915 1.0
165 949 1.0
1347 295 1.0
4 482 1.0
1274 877 1.0
293 263 1.0
1156 780 1.0
1288 267 1.0
696 520 1.0
630 657 1.0
545 1210 1.0
217 960 1.0
882 1011 1.0
1164 1148 1.0
934 947 1.0
393 366 1.0
389 1113 1.0
275 650 1.0
1051 368 1.0
1163 850 1.0
719 730 1.0
641 647 1.0
833 885 1.0
334 349 1.0
671 700 1.0
774 760 1.0
638 675 1.0
968 236 1.0
418 610 1.0
201 293 1.0
1333 1006 1.0
18 400 1.0
58 101 1.0
641 1327 1.0
1242 678 1.0
1326 1150 1.0
1318 98 1.0
480 836 1.0
662 651 1.0
586 625 1.0
257 175 1.0
517 898 1.0
34 341 1.0
843 881 1.0
66 1261 1.0
777 619 1.0
159 1032 1.0
1206 319 1.0
1345 1354 1.0
41 589 1.0
1246 231 1.0
55 367 1.0
755 1086 1.0
630 1317 1.0
349 512 1.0
1024 1352 1.0
660 642 1.0
179 176 1.0
692 505 1.0
1360 291 1.0
343 324 1.0
897 298 1.0
402 378 1.0
235 398 1.0
1049 1104 1.0
1196 284 1.0
980 614 1.0
1338 1249 1.0
171 13 1.0
1363 279 1.0
363 516 1.0
92 144 1.0
120 460 1.0
843 83 1.0
1308 1143 1.0
171 1341 1.0
61 18 1.0
1056 1155 1.0
754 798 1.0
138 286 1.0
1094 1116 1.0
214 968 1.0
80 767 1.0
575 1315 1.0
388 797 1.0
637 588 1.0
343 1034 1.0
1044 1034 1.0
761 109 1.0
222 49 1.0
1325 247 1.0
547 369 1.0
150 849 1.0
1306 609 1.0
1070 1189 1.0
425 352 1.0
697 667 1.0
111 220 1.0
229 187 1.0
601 1252 1.0
498 705 1.0
152 34 1.0
97 551 1.0
1212 1324 1.0
357 925 1.0
717 474 1.0
967 1028 1.0
998 962 1.0
918 223 1.0
163 440 1.0
1301 1259 1.0
1203 796 1.0
1222 794 1.0
162 537 1.0
852 858 1.0
829 793 1.0
833 664 1.0
312 1051 1.0
1366 1247 1.0
670 626 1.0
147 25 1.0
1088 1099 1.0
527 1029 1.0
611 710 1.0
355 429 1.0
645 462 1.0
1182 148 1.0
12 317 1.0
1210 1331 1.0
417 363 1.0
1281 212 1.0
176 16 1.0
1235 580 1.0
362 671 1.0
960 589 1.0
43 808 1.0
900 1033 1.0
1205 1230 1.0
979 940 1.0
708 1225 1.0
609 426 1.0
189 203 1.0
1191 1198 1.0
157 684 1.0
511 339 1.0
1030 873 1.0
381 43 1.0
1271 575 1.0
400 320 1.0
779 764 1.0
1086 1314 1.0
330 342 1.0
1042 1227 1.0
994 1004 1.0
45 361 1.0
1055 12 1.0
541 328 1.0
65 720 1.0
1318 1332 1.0
115 455 1.0
615 411 1.0
298 193 1.0
884 711 1.0
771 874 1.0
464 463 1.0
32 362 1.0
910 166 1.0
958 1135 1.0
795 767 1.0
753 928 1.0
140 2 1.0
713 1029 1.0
78 1139 1.0
226 965 1.0
651 542 1.0
1109 326 1.0
585 737 1.0
1280 1316 1.0
1346 1211 1.0
376 494 1.0
1363 1236 1.0
613 1258 1.0
877 1191 1.0
1027 1185 1.0
1132 240 1.0
431 251 1.0
91 1160 1.0
1252 553 1.0
701 672 1.0
126 18 1.0
1244 1295 1.0
407 393 1.0
702 322 1.0
1096 1154 1.0
1298 276 1.0
1254 239 1.0
372 1101 1.0
823 1169 1.0
542 945 1.0
507 892 1.0
822 872 1.0
1091 1253 1.0
441 453 1.0
1344 1181 1.0
1365 1267 1.0
1025 997 1.0
1133 111 1.0
511 425 1.0
780 998 1.0
164 471 1.0
393 621 1.0
451 1076 1.0
496 131 1.0
1130 519 1.0
1322 595 1.0
632 546 1.0
775 937 1.0
857 1007 1.0
960 792 1.0
864 1200 1.0
30 1205 1.0
145 514 1.0
482 610 1.0
135 474 1.0
1190 138 1.0
598 974 1.0
483 520 1.0
1275 1095 1.0
1047 32 1.0
618 656 1.0
11 7 1.0
267 642 1.0
806 821 1.0
1056 176 1.0
465 770 1.0
1168 936 1.0
99 511 1.0
706 941 1.0
905 737 1.0
59 792 1.0
794 954 1.0
1079 346 1.0
82 663 1.0
112 272 1.0
1067 5 1.0
1058 1195 1.0
244 636 1.0
853 1329 1.0
885 418 1.0
1 86 1.0
234 297 1.0
1196 1192 1.0
293 85 1.0
263 80 1.0
1209 894 1.0
442 554 1.0
35 855 1.0
322 360 1.0
783 369 1.0
893 222 1.0
764 806 1.0
181 1174 1.0
143 838 1.0
580 1275 1.0
781 955 1.0
378 475 1.0
472 656 1.0
835 780 1.0
1246 117 1.0
495 404 1.0
1283 210 1.0
1165 453 1.0
631 869 1.0
1104 42 1.0
359 1174 1.0
1039 1053 1.0
1323 246 1.0
96 629 1.0
345 445 1.0
1258 1244 1.0
1327 680 1.0
872 30 1.0
301 237 1.0
1177 920 1.0
1069 1037 1.0
1113 338 1.0
594 142 1.0
560 999 1.0
272 191 1.0
816 413 1.0
807 753 1.0
284 125 1.0
1175 1228 1.0
544 591 1.0
347 766 1.0
950 1018 1.0
124 47 1.0
642 758 1.0
545 683 1.0
646 635 1.0
98 259 1.0
680 1368 1.0
1271 986 1.0
410 971 1.0
86 561 1.0
234 299 1.0
1309 667 1.0
784 957 1.0
456 764 1.0
876 919 1.0
1272 633 1.0
148 137 1.0
539 1244 1.0
709 826 1.0
1035 975 1.0
294 154 1.0
3 1063 1.0
607 661 1.0
1122 1190 1.0
734 395 1.0
1217 1242 1.0
1111 1151 1.0
174 14 1.0
1287 964 1.0
434 782 1.0
1139 211 1.0
104 63 1.0
1123 120 1.0
106 544 1.0
220 224 1.0
579 535 1.0
342 702 1.0
438 488 1.0
559 1220 1.0
40 349 1.0
484 140 1.0
584 599 1.0
476 380 1.0
680 693 1.0
1195 1180 1.0
572 1267 1.0
77 74 1.0
684 509 1.0
1009 1337 1.0
285 1023 1.0
352 397 1.0
369 57 1.0
152 504 1.0
308 153 1.0
1177 1168 1.0
90 12 1.0
940 930 1.0
791 755 1.0
625 302 1.0
955 1273 1.0
141 666 1.0
524 316 1.0
520 358 1.0
133 466 1.0
704 298 1.0
42 149 1.0
543 1014 1.0
116 285 1.0
67 54 1.0
649 1295 1.0
987 831 1.0
973 409 1.0
299 225 1.0
87 634 1.0
1152 816 1.0
190 24 1.0
1040 1224 1.0
757 731 1.0
391 585 1.0
350 407 1.0
687 158 1.0
572 609 1.0
1282 989 1.0
661 701 1.0
1110 1074 1.0
313 1020 1.0
247 640 1.0
101 250 1.0
1004 1171 1.0
678 1365 1.0
508 1168 1.0
161 297 1.0
1105 169 1.0
528 576 1.0
746 815 1.0
1284 1357 1.0
1087 69 1.0
193 57 1.0
745 573 1.0
194 1163 1.0
254 209 1.0
752 1084 1.0
1072 1035 1.0
916 1026 1.0
376 318 1.0
726 956 1.0
936 942 1.0
284 289 1.0
205 185 1.0
654 9 1.0
411 230 1.0
645 383 1.0
1341 1367 1.0
1006 359 1.0
1253 252 1.0
1176 1159 1.0
243 327 1.0
837 1175 1.0
62 375 1.0
1125 1289 1.0
260 186 1.0
379 946 1.0
1138 853 1.0
282 75 1.0
197 27 1.0
508 497 1.0
94 1362 1.0
269 121 1.0
380 330 1.0
610 1289 1.0
447 462 1.0
621 641 1.0
922 952 1.0
927 1083 1.0
556 1222 1.0
1036 506 1.0
136 475 1.0
270 300 1.0
1114 203 1.0
762 771 1.0
327 845 1.0
679 666 1.0
972 984 1.0
881 859 1.0
1214 704 1.0
21 185 1.0
168 613 1.0
250 430 1.0
99 61 1.0
53 306 1.0
954 1270 1.0
929 1016 1.0
490 681 1.0
399 1075 1.0
333 843 1.0
208 240 1.0
1116 52 1.0
1017 566 1.0
1262 1082 1.0
591 603 1.0
939 204 1.0
925 905 1.0
1260 556 1.0
354 414 1.0
513 544 1.0
1015 1303 1.0
1019 280 1.0
182 294 1.0
26 857 1.0
1336 1224 1.0
